Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Magnitude	 Phase

Units:
Hz	(m/s²)(N)	 
4.6906250000000e+002	        3.231874	        119.3491
4.6921875000000e+002	        3.275679	         117.966
4.6937500000000e+002	        3.245071	        118.6368
4.6953125000000e+002	        3.270046	        119.6636
4.6968750000000e+002	        3.329798	        119.4784
4.6984375000000e+002	         3.25808	        118.5575
4.7000000000000e+002	        3.291421	        119.5338
4.7015625000000e+002	        3.272165	        118.9012
4.7031250000000e+002	        3.255253	        118.5289
4.7046875000000e+002	        3.257662	        120.0992
4.7062500000000e+002	        3.277474	        120.2094
4.7078125000000e+002	        3.336115	        118.8871
4.7093750000000e+002	        3.356236	        119.0485
4.7109375000000e+002	        3.298337	        118.4259
4.7125000000000e+002	         3.25481	        118.7168
4.7140625000000e+002	         3.30457	        118.0456
4.7156250000000e+002	        3.292989	         118.912
4.7171875000000e+002	        3.289967	        119.0413
4.7187500000000e+002	        3.329188	        118.4929
4.7203125000000e+002	        3.302026	        119.0029
4.7218750000000e+002	        3.291391	        119.3875
4.7234375000000e+002	        3.332362	        119.7462
4.7250000000000e+002	        3.314925	        118.9188
4.7265625000000e+002	        3.321475	        119.3645
4.7281250000000e+002	        3.346039	        119.5053
4.7296875000000e+002	        3.383667	         119.732
4.7312500000000e+002	        3.361999	         118.962
4.7328125000000e+002	         3.38048	        119.7716
4.7343750000000e+002	        3.283844	        120.4337
4.7359375000000e+002	        3.382386	        120.2963
4.7375000000000e+002	        3.319572	        120.4799
4.7390625000000e+002	        3.392488	          119.23
4.7406250000000e+002	        3.371055	        118.7789
4.7421875000000e+002	        3.400683	        119.6617
4.7437500000000e+002	        3.410419	        119.8478
4.7453125000000e+002	        3.396722	        119.8459
4.7468750000000e+002	        3.404135	        119.0983
4.7484375000000e+002	        3.374014	        118.8695
4.7500000000000e+002	        2.865204	        118.5017
4.7515625000000e+002	        3.322287	        121.7665
4.7531250000000e+002	        3.281475	        120.7883
4.7546875000000e+002	        3.383372	        121.1318
4.7562500000000e+002	        3.328828	         121.092
4.7578125000000e+002	        3.378836	        121.6479
4.7593750000000e+002	        3.392075	        121.6312
4.7609375000000e+002	         3.37166	        121.7714
4.7625000000000e+002	        3.406194	        121.2691
4.7640625000000e+002	        3.415477	        121.1504
4.7656250000000e+002	        3.393438	        121.3056
4.7671875000000e+002	        3.359455	        121.8844
4.7687500000000e+002	        3.343994	        121.1796
4.7703125000000e+002	        3.303526	        122.3704
4.7718750000000e+002	        3.358169	        122.9428
4.7734375000000e+002	        3.354328	        121.8989
4.7750000000000e+002	        3.401006	        122.9251
4.7765625000000e+002	        3.436434	        121.7886
4.7781250000000e+002	         3.39612	        121.5055
4.7796875000000e+002	        3.338853	        121.2155
4.7812500000000e+002	        3.391142	        122.1063
4.7828125000000e+002	        3.349594	        122.7764
4.7843750000000e+002	        3.379813	        122.2614
4.7859375000000e+002	        3.368075	        122.6039
4.7875000000000e+002	        3.412004	        121.1193
4.7890625000000e+002	        3.333067	        121.1469
4.7906250000000e+002	        3.342674	        121.9916
4.7921875000000e+002	        3.385191	        121.5846
4.7937500000000e+002	         3.34097	        122.7034
4.7953125000000e+002	        3.567508	        122.3729
4.7968750000000e+002	        3.206326	        119.0615
4.7984375000000e+002	        3.290039	        121.4913
4.8000000000000e+002	        3.296847	        120.9775
4.8015625000000e+002	        3.349708	           121.6
4.8031250000000e+002	        3.292754	        121.4889
4.8046875000000e+002	        3.348026	        122.7651
4.8062500000000e+002	        3.320853	        120.4642
4.8078125000000e+002	        3.323366	        122.2925
4.8093750000000e+002	        3.312129	        121.7399
4.8109375000000e+002	        3.293558	         122.379
4.8125000000000e+002	        3.543994	        129.4241
4.8140625000000e+002	        3.469589	        121.9851
4.8156250000000e+002	        3.442128	        122.1646
4.8171875000000e+002	        3.464543	        121.2464
4.8187500000000e+002	        3.400141	        121.3105
4.8203125000000e+002	        3.414389	        121.1204
4.8218750000000e+002	        3.396505	         121.253
4.8234375000000e+002	        3.405665	          122.87
4.8250000000000e+002	        3.458403	        122.0013
4.8265625000000e+002	        3.393637	        122.4793
4.8281250000000e+002	        3.439801	        121.4193
4.8296875000000e+002	        3.439691	        121.5075
4.8312500000000e+002	        3.444845	        121.0607
4.8328125000000e+002	        3.436419	          121.79
4.8343750000000e+002	        3.488279	        121.7566
4.8359375000000e+002	        3.436747	        120.4251
4.8375000000000e+002	        3.377059	        121.5804
4.8390625000000e+002	        3.335846	        121.4049
4.8406250000000e+002	        3.457973	        123.6385
4.8421875000000e+002	        3.407793	        122.3862
4.8437500000000e+002	         3.38196	        123.2773
4.8453125000000e+002	        3.534795	        123.4032
4.8468750000000e+002	         3.46355	        122.9921
4.8484375000000e+002	        3.475981	         123.817
4.8500000000000e+002	        3.473323	        123.3655
4.8515625000000e+002	        3.502784	        123.4099
4.8531250000000e+002	        3.494411	        122.9152
4.8546875000000e+002	        3.440985	        123.2099
4.8562500000000e+002	        3.434631	          123.02
4.8578125000000e+002	        3.435177	        122.1511
4.8593750000000e+002	        3.399143	         123.265
4.8609375000000e+002	        3.466569	        122.9862
4.8625000000000e+002	        3.339638	        123.7956
4.8640625000000e+002	        3.389553	         124.311
4.8656250000000e+002	        3.380732	        124.8122
4.8671875000000e+002	        3.419363	        124.9527
4.8687500000000e+002	        3.417235	        125.1828
4.8703125000000e+002	        3.481931	        124.3952
4.8718750000000e+002	        3.397462	        125.1988
4.8734375000000e+002	        3.450508	        124.7603
4.8750000000000e+002	         3.68421	        121.9101
4.8765625000000e+002	        3.365616	        123.7304
4.8781250000000e+002	        3.374741	        124.5991
4.8796875000000e+002	        3.414296	         124.608
4.8812500000000e+002	        3.442066	        124.7228
4.8828125000000e+002	        3.418306	        123.8862
4.8843750000000e+002	        3.444614	         124.176
4.8859375000000e+002	        3.395198	        124.3855
4.8875000000000e+002	        3.374129	        124.5932
4.8890625000000e+002	        3.413965	        125.9217
4.8906250000000e+002	        3.394133	        125.0977
4.8921875000000e+002	        3.333386	        125.0637
4.8937500000000e+002	        3.408524	        125.5479
4.8953125000000e+002	         3.44256	         125.188
4.8968750000000e+002	        3.416046	        124.4022
4.8984375000000e+002	        3.371439	        126.0296
4.9000000000000e+002	        3.405005	        126.4478
4.9015625000000e+002	         3.45077	        125.3178
4.9031250000000e+002	         3.40985	        124.5684
4.9046875000000e+002	        3.395998	        125.1679
4.9062500000000e+002	        3.472663	        125.4436
4.9078125000000e+002	        3.418993	        124.9368
4.9093750000000e+002	        3.475424	        125.5822
4.9109375000000e+002	        3.412305	        124.3845
4.9125000000000e+002	        3.429595	        125.3735
4.9140625000000e+002	        3.456348	        126.6183
4.9156250000000e+002	        3.454549	         124.754
4.9171875000000e+002	        3.503775	        125.1408
4.9187500000000e+002	        3.435894	        125.7461
4.9203125000000e+002	        3.529461	        125.8931
4.9218750000000e+002	         3.48495	        125.7421
4.9234375000000e+002	        3.427057	        125.4836
4.9250000000000e+002	        3.466111	        126.0689
4.9265625000000e+002	        3.518138	        125.1095
4.9281250000000e+002	        3.488958	        124.7962
4.9296875000000e+002	        3.492749	        125.5453
4.9312500000000e+002	        3.464865	        125.4187
4.9328125000000e+002	        3.483225	        125.2462
4.9343750000000e+002	        3.502612	        126.0725
4.9359375000000e+002	        3.521654	        125.4309
4.9375000000000e+002	        3.371715	        125.1716
4.9390625000000e+002	        3.507551	        126.8479
4.9406250000000e+002	         3.53541	        126.5833
4.9421875000000e+002	        3.565043	        127.0705
4.9437500000000e+002	        3.518611	        126.2863
4.9453125000000e+002	        3.541055	        126.6632
4.9468750000000e+002	        3.526493	        126.3239
4.9484375000000e+002	        3.533587	        126.2105
4.9500000000000e+002	        3.504632	        125.9951
4.9515625000000e+002	        3.611771	        126.0647
4.9531250000000e+002	         3.49193	        126.8645
4.9546875000000e+002	        3.566183	        127.6451
4.9562500000000e+002	        3.535636	        127.9261
4.9578125000000e+002	        3.532777	        126.7673
4.9593750000000e+002	        3.551379	        128.1622
4.9609375000000e+002	        3.507751	        127.7642
4.9625000000000e+002	        3.562247	        127.9173
4.9640625000000e+002	        3.506839	        127.6915
4.9656250000000e+002	        3.561482	         128.195
4.9671875000000e+002	        3.533612	         128.953
4.9687500000000e+002	        3.607961	        128.8605
4.9703125000000e+002	        3.467741	        128.1545
4.9718750000000e+002	         3.50754	        129.1044
4.9734375000000e+002	        3.534385	        129.6308
4.9750000000000e+002	        3.614176	        128.3916
4.9765625000000e+002	        3.592132	         129.578
4.9781250000000e+002	        3.559842	        128.0735
4.9796875000000e+002	        3.555903	        129.8549
4.9812500000000e+002	        3.598077	        130.2017
4.9828125000000e+002	        3.693296	        128.1469
4.9843750000000e+002	        3.559834	        127.1857
4.9859375000000e+002	        3.569357	        128.5312
4.9875000000000e+002	         3.52825	        128.4441
4.9890625000000e+002	         3.57714	         131.539
4.9906250000000e+002	        3.564394	        131.5109
4.9921875000000e+002	        3.566798	        129.2899
4.9937500000000e+002	        3.558193	        131.3435
4.9953125000000e+002	        3.494497	        128.0742
4.9968750000000e+002	         3.61302	        132.0736
4.9984375000000e+002	        3.509639	        132.0311
5.0000000000000e+002	         3.62801	        133.2901
5.0015625000000e+002	        3.652456	        132.2718
5.0031250000000e+002	        3.670295	        130.8685
5.0046875000000e+002	        3.639217	        130.1041
5.0062500000000e+002	         3.75362	        133.0629
5.0078125000000e+002	        3.798213	        134.0626
5.0093750000000e+002	         4.23884	         140.565
5.0109375000000e+002	        3.484573	        111.9911
5.0125000000000e+002	        3.679699	         124.089
5.0140625000000e+002	         3.56848	        128.5149
5.0156250000000e+002	        3.702215	        129.4584
5.0171875000000e+002	        3.730094	        127.6816
5.0187500000000e+002	        3.582239	        127.3384
5.0203125000000e+002	        3.644712	        130.9529
5.0218750000000e+002	        3.707993	        129.6671
5.0234375000000e+002	        3.778878	        130.4399
5.0250000000000e+002	        3.667589	         129.698
5.0265625000000e+002	        3.736647	        131.8345
5.0281250000000e+002	        3.785485	         132.109
5.0296875000000e+002	        3.762944	        129.9937
5.0312500000000e+002	        3.725637	        129.4976
5.0328125000000e+002	        3.687049	        131.3869
5.0343750000000e+002	        3.760946	        131.1165
5.0359375000000e+002	        3.756813	        130.6731
5.0375000000000e+002	        3.766563	         133.017
5.0390625000000e+002	        3.766801	        131.8296
5.0406250000000e+002	        3.761647	        131.9847
5.0421875000000e+002	        3.803362	        132.3293
5.0437500000000e+002	        3.746584	        132.1347
5.0453125000000e+002	        3.841005	        133.4139
5.0468750000000e+002	         3.87532	        132.3522
5.0484375000000e+002	        3.768582	          132.56
5.0500000000000e+002	        3.794097	        132.7805
5.0515625000000e+002	        3.818823	        133.5613
5.0531250000000e+002	        3.833502	        133.2347
5.0546875000000e+002	        3.846812	         133.457
5.0562500000000e+002	        3.807486	        134.2458
5.0578125000000e+002	        3.926342	        134.0278
5.0593750000000e+002	        3.799219	        132.9175
5.0609375000000e+002	        3.851274	        134.6165
5.0625000000000e+002	        3.790491	        133.8791
5.0640625000000e+002	        3.839004	        133.8505
5.0656250000000e+002	        3.805126	        134.2813
5.0671875000000e+002	        3.854774	        135.0741
5.0687500000000e+002	        3.867848	         134.501
5.0703125000000e+002	        3.830929	         135.193
5.0718750000000e+002	         3.90761	        134.8555
5.0734375000000e+002	        3.840822	        135.3801
5.0750000000000e+002	        3.833867	        134.9315
5.0765625000000e+002	        3.798927	        136.1107
5.0781250000000e+002	        3.827851	        137.0218
5.0796875000000e+002	        3.898475	         137.001
5.0812500000000e+002	        3.925947	        136.2036
5.0828125000000e+002	        3.917848	        136.1041
5.0843750000000e+002	          3.9085	        135.0479
5.0859375000000e+002	        3.825859	        136.7291
5.0875000000000e+002	        3.870362	        137.0295
5.0890625000000e+002	        3.928516	        136.6214
5.0906250000000e+002	        3.867572	        136.3688
5.0921875000000e+002	        3.898155	        136.1586
5.0937500000000e+002	        3.922305	        137.5761
5.0953125000000e+002	        3.866521	        137.2121
5.0968750000000e+002	        3.986962	        137.3754
5.0984375000000e+002	        3.923272	        137.5621
5.1000000000000e+002	        3.986088	        137.4048
5.1015625000000e+002	        3.955894	        137.9978
5.1031250000000e+002	         3.99658	        138.7469
5.1046875000000e+002	        4.052287	        138.4809
5.1062500000000e+002	        4.036821	        137.7656
5.1078125000000e+002	        4.044087	        138.6253
5.1093750000000e+002	        4.069345	        138.7767
5.1109375000000e+002	        4.096333	        138.4022
5.1125000000000e+002	        4.074449	        138.5939
5.1140625000000e+002	        4.110232	        138.9895
5.1156250000000e+002	        4.153368	         138.324
5.1171875000000e+002	        4.169242	        138.8778
5.1187500000000e+002	        4.173993	        139.2865
5.1203125000000e+002	        4.184322	        139.3493
5.1218750000000e+002	        4.235496	        139.0957
5.1234375000000e+002	        4.269419	        139.0695
5.1250000000000e+002	        4.296981	        140.9335
5.1265625000000e+002	        4.352551	        139.0263
5.1281250000000e+002	        4.329354	        139.4629
5.1296875000000e+002	        4.356782	         140.058
5.1312500000000e+002	         4.36703	        139.7758
5.1328125000000e+002	        4.386274	        140.2887
5.1343750000000e+002	         4.37468	        140.3813
5.1359375000000e+002	        4.452548	        140.4928
5.1375000000000e+002	        4.466116	        140.0681
5.1390625000000e+002	        4.503669	        140.0111
5.1406250000000e+002	         4.51228	        140.1671
5.1421875000000e+002	        4.523563	        139.9317
5.1437500000000e+002	        4.579028	        139.8692
5.1453125000000e+002	        4.459831	        140.4246
5.1468750000000e+002	         4.53096	        140.9273
5.1484375000000e+002	        4.616906	        140.0018
5.1500000000000e+002	        4.600598	        140.7165
5.1515625000000e+002	        4.601902	        141.1029
5.1531250000000e+002	        4.637207	        140.5401
5.1546875000000e+002	        4.577296	        140.8174
5.1562500000000e+002	        4.580553	         141.912
5.1578125000000e+002	        4.656066	        141.0158
5.1593750000000e+002	        4.638718	        142.0647
5.1609375000000e+002	        4.652382	         142.332
5.1625000000000e+002	        4.660841	         142.002
5.1640625000000e+002	        4.707792	        142.5204
5.1656250000000e+002	        4.716392	        142.7119
5.1671875000000e+002	        4.684344	        143.2478
5.1687500000000e+002	        4.737573	        142.7317
5.1703125000000e+002	        4.731594	        143.5374
5.1718750000000e+002	        4.766206	        142.9726
5.1734375000000e+002	        4.767145	        143.6405
5.1750000000000e+002	        4.830564	        144.0119
5.1765625000000e+002	        4.815575	        144.1408
5.1781250000000e+002	        4.874446	        144.4548
5.1796875000000e+002	        4.854577	         143.525
5.1812500000000e+002	        4.861066	        144.2306
5.1828125000000e+002	          4.8599	         144.289
5.1843750000000e+002	        4.922209	        144.2222
5.1859375000000e+002	        4.978042	        144.5683
5.1875000000000e+002	        4.952211	        143.5926
5.1890625000000e+002	        4.927526	        145.1967
5.1906250000000e+002	        4.985865	        145.1608
5.1921875000000e+002	        4.967477	        145.1772
5.1937500000000e+002	        5.075438	        145.1673
5.1953125000000e+002	        4.988592	        145.0922
5.1968750000000e+002	        5.062649	         145.553
5.1984375000000e+002	        5.083608	        145.6525
5.2000000000000e+002	         5.09049	        146.2601
5.2015625000000e+002	        5.139699	         146.706
5.2031250000000e+002	        5.141384	        146.3674
5.2046875000000e+002	         5.20344	        146.8686
5.2062500000000e+002	        5.202743	        146.7701
5.2078125000000e+002	        5.259352	        147.3339
5.2093750000000e+002	        5.365524	        147.2708
5.2109375000000e+002	        5.373254	        147.5859
5.2125000000000e+002	        5.388025	        147.8587
5.2140625000000e+002	        5.428437	        147.1389
5.2156250000000e+002	        5.449232	        148.0252
5.2171875000000e+002	        5.481511	        148.1623
5.2187500000000e+002	        5.602109	        147.8955
5.2203125000000e+002	        5.608315	        148.6691
5.2218750000000e+002	        5.661871	        148.2204
5.2234375000000e+002	        5.660127	        148.4537
5.2250000000000e+002	        5.757824	        148.7836
5.2265625000000e+002	        5.817197	        149.5206
5.2281250000000e+002	        5.895494	        149.2234
5.2296875000000e+002	         5.89711	        149.4151
5.2312500000000e+002	        5.950169	        149.1584
5.2328125000000e+002	        5.985737	        149.6827
5.2343750000000e+002	        6.021062	        149.6559
5.2359375000000e+002	         6.06711	         150.447
5.2375000000000e+002	        6.129088	        150.6538
5.2390625000000e+002	        6.222052	        150.4071
5.2406250000000e+002	        6.251465	        150.8921
5.2421875000000e+002	        6.317568	        151.0215
5.2437500000000e+002	        6.398006	         151.272
5.2453125000000e+002	        6.425913	         151.662
5.2468750000000e+002	        6.501649	         151.847
5.2484375000000e+002	        6.566862	        151.9057
5.2500000000000e+002	        6.557207	        152.4569
5.2515625000000e+002	         6.72661	        152.9193
5.2531250000000e+002	        6.800545	        152.7787
5.2546875000000e+002	        6.842898	        152.5577
5.2562500000000e+002	        6.927109	        153.1975
5.2578125000000e+002	        6.960817	        153.1686
5.2593750000000e+002	        7.063229	        153.9756
5.2609375000000e+002	        7.141165	          153.72
5.2625000000000e+002	        7.182845	        153.9452
5.2640625000000e+002	        7.259295	        154.1321
5.2656250000000e+002	        7.388657	        154.7978
5.2671875000000e+002	        7.492731	        154.9294
5.2687500000000e+002	        7.585025	        155.1126
5.2703125000000e+002	        7.684361	        155.2695
5.2718750000000e+002	        7.696364	        155.7083
5.2734375000000e+002	        7.835177	        155.8882
5.2750000000000e+002	        7.962552	        156.1583
5.2765625000000e+002	        8.120291	        156.6101
5.2781250000000e+002	        8.193379	        156.0882
5.2796875000000e+002	        8.274607	         156.058
5.2812500000000e+002	        8.387385	        156.7323
5.2828125000000e+002	        8.515013	        157.1203
5.2843750000000e+002	        8.649623	        157.3244
5.2859375000000e+002	        8.789304	        157.3403
5.2875000000000e+002	        8.966295	        157.6188
5.2890625000000e+002	        9.042119	        157.5317
5.2906250000000e+002	        9.197948	        157.9069
5.2921875000000e+002	        9.386084	        158.2256
5.2937500000000e+002	        9.566216	        158.2874
5.2953125000000e+002	        9.701643	        158.8613
5.2968750000000e+002	        9.920844	        158.5294
5.2984375000000e+002	        10.07005	        158.9648
5.3000000000000e+002	        10.25323	        159.2804
5.3015625000000e+002	        10.49705	        159.1848
5.3031250000000e+002	         10.7365	        159.1889
5.3046875000000e+002	        10.95482	        159.4539
5.3062500000000e+002	        11.20023	        159.5565
5.3078125000000e+002	        11.45977	        159.5365
5.3093750000000e+002	        11.70448	        159.9511
5.3109375000000e+002	        12.04289	        160.1579
5.3125000000000e+002	        12.35964	        160.3793
5.3140625000000e+002	        12.65712	         160.165
5.3156250000000e+002	        13.04944	        160.3418
5.3171875000000e+002	        13.31445	        160.5781
5.3187500000000e+002	        13.74881	        160.6552
5.3203125000000e+002	        14.09168	         160.696
5.3218750000000e+002	        14.52597	        160.8324
5.3234375000000e+002	         15.0509	        160.9454
5.3250000000000e+002	        15.56449	        161.1349
5.3265625000000e+002	        16.11285	        161.3667
5.3281250000000e+002	        16.69286	        161.1117
5.3296875000000e+002	        17.36744	        161.3093
5.3312500000000e+002	        18.03729	        161.2288
5.3328125000000e+002	        18.83043	        161.1586
5.3343750000000e+002	        19.60755	        161.1107
5.3359375000000e+002	        20.51104	        160.9207
5.3375000000000e+002	        21.53857	        160.9272
5.3390625000000e+002	        22.61667	        160.7434
5.3406250000000e+002	        23.85779	        160.5578
5.3421875000000e+002	        25.18247	        160.0195
5.3437500000000e+002	        26.73487	        159.8566
5.3453125000000e+002	        28.41869	        159.2471
5.3468750000000e+002	        30.43364	        158.7278
5.3484375000000e+002	        32.60594	        158.0134
5.3500000000000e+002	        35.32381	        157.1848
5.3515625000000e+002	        38.37874	        156.0681
5.3531250000000e+002	        41.98085	        154.7234
5.3546875000000e+002	        46.34439	        152.9748
5.3562500000000e+002	        51.53888	        150.7345
5.3578125000000e+002	        58.07551	        147.9299
5.3593750000000e+002	         65.9225	        144.2518
5.3609375000000e+002	        75.74382	        139.5994
5.3625000000000e+002	        88.39996	        133.4816
5.3640625000000e+002	        104.7832	        125.2554
5.3656250000000e+002	        125.3853	        113.4809
5.3671875000000e+002	        147.7004	        96.47083
5.3687500000000e+002	        158.8963	         72.6337
5.3703125000000e+002	        137.0663	        47.07683
5.3718750000000e+002	        102.4595	        31.98274
5.3734375000000e+002	        79.10292	        24.70631
5.3750000000000e+002	        63.89669	        21.00447
5.3765625000000e+002	        53.81563	        19.05007
5.3781250000000e+002	        46.66509	        17.96354
5.3796875000000e+002	        41.36452	        17.10153
5.3812500000000e+002	        37.18305	        16.50573
5.3828125000000e+002	        33.88004	        15.99954
5.3843750000000e+002	        31.03629	         15.5504
5.3859375000000e+002	        28.64285	        15.21812
5.3875000000000e+002	        26.45255	        15.15389
5.3890625000000e+002	        24.81566	        15.05465
5.3906250000000e+002	        23.24775	        15.12052
5.3921875000000e+002	        21.96542	         14.9571
5.3937500000000e+002	        20.73735	        15.02055
5.3953125000000e+002	         19.4164	        15.26054
5.3968750000000e+002	        18.73252	        15.41199
5.3984375000000e+002	         17.8809	        15.72767
5.4000000000000e+002	        17.13874	        15.56874
5.4015625000000e+002	        16.35227	        15.77178
5.4031250000000e+002	        15.64432	        15.91124
5.4046875000000e+002	        15.12448	        16.09951
5.4062500000000e+002	        14.52599	        16.25038
5.4078125000000e+002	        13.98421	        16.50096
5.4093750000000e+002	        13.53961	        16.58043
5.4109375000000e+002	         13.0659	        16.73079
5.4125000000000e+002	         12.6205	         16.8828
5.4140625000000e+002	        12.17949	         17.3112
5.4156250000000e+002	        11.87335	        17.74357
5.4171875000000e+002	        11.58671	        17.77287
5.4187500000000e+002	        11.18328	        18.19527
5.4203125000000e+002	         10.9546	        18.49085
5.4218750000000e+002	        10.59583	        18.56408
5.4234375000000e+002	        10.30696	        18.94645
5.4250000000000e+002	        10.11941	        19.29537
5.4265625000000e+002	        9.828637	        19.38237
5.4281250000000e+002	        9.595654	        19.45032
5.4296875000000e+002	        9.307197	        19.83568
5.4312500000000e+002	        9.108102	        20.65913
5.4328125000000e+002	        8.944699	        20.61751
5.4343750000000e+002	        8.765011	         20.9234
5.4359375000000e+002	        8.506269	        21.15029
5.4375000000000e+002	        8.324346	        22.42307
5.4390625000000e+002	        8.225699	        22.32713
5.4406250000000e+002	        8.128693	         22.2899
5.4421875000000e+002	        7.901181	        22.35482
5.4437500000000e+002	        7.776876	        22.96346
5.4453125000000e+002	         7.59101	        22.73095
5.4468750000000e+002	        7.441744	        23.19791
5.4484375000000e+002	        7.319165	        23.69148
5.4500000000000e+002	        7.208298	        24.20025
5.4515625000000e+002	        7.048686	        24.75356
5.4531250000000e+002	        6.965814	        24.67467
5.4546875000000e+002	         6.82279	        24.52101
5.4562500000000e+002	        6.736951	        25.74963
5.4578125000000e+002	        6.668912	         25.5875
5.4593750000000e+002	        6.500107	        25.80935
5.4609375000000e+002	        6.437162	        26.53544
5.4625000000000e+002	        6.331308	        26.56628
5.4640625000000e+002	        6.298314	        27.40573
5.4656250000000e+002	        6.216524	        26.61948
5.4671875000000e+002	        6.062551	         27.0136
5.4687500000000e+002	        5.924541	        27.64411
5.4703125000000e+002	        5.962784	        28.13687
5.4718750000000e+002	         5.86492	        27.83461
5.4734375000000e+002	        5.767248	        27.88341
5.4750000000000e+002	        5.674383	        28.07352
5.4765625000000e+002	        5.559836	        28.85727
5.4781250000000e+002	        5.552043	          29.503
5.4796875000000e+002	         5.49177	        29.66507
5.4812500000000e+002	        5.457634	        29.92347
5.4828125000000e+002	          5.3251	        29.75778
5.4843750000000e+002	         5.37168	         30.5633
5.4859375000000e+002	        5.271784	        30.21121
5.4875000000000e+002	        5.226385	        30.68642
5.4890625000000e+002	        5.126842	        31.05622
5.4906250000000e+002	         5.07907	        31.38449
5.4921875000000e+002	        5.068841	        31.50385
5.4937500000000e+002	        5.056242	        31.74855
5.4953125000000e+002	        4.957527	        32.16785
5.4968750000000e+002	        4.936868	        32.71323
5.4984375000000e+002	        4.878513	        33.00348
5.5000000000000e+002	        4.999123	        33.78464
5.5015625000000e+002	        4.858516	         33.2807
5.5031250000000e+002	        4.785398	        33.24288
5.5046875000000e+002	        4.795554	        33.08785
5.5062500000000e+002	         4.73548	        34.10382
5.5078125000000e+002	        4.781917	         34.8433
5.5093750000000e+002	        4.902515	        35.95256
5.5109375000000e+002	        5.636358	        31.61283
5.5125000000000e+002	         3.93667	         28.8198
5.5140625000000e+002	        4.122056	         33.5046
5.5156250000000e+002	        4.260422	        35.77332
5.5171875000000e+002	        4.270905	        35.76327
5.5187500000000e+002	        4.367364	        36.26116
5.5203125000000e+002	        4.279281	        36.45698
5.5218750000000e+002	        4.288018	        36.65913
5.5234375000000e+002	        4.241682	        36.40418
5.5250000000000e+002	        4.278706	        37.28854
5.5265625000000e+002	        4.172549	        37.22578
5.5281250000000e+002	        4.095963	        37.03402
5.5296875000000e+002	        4.108499	        38.60168
5.5312500000000e+002	        4.123629	        38.40835
5.5328125000000e+002	        4.034135	        39.22121
5.5343750000000e+002	        4.047255	        38.93905
5.5359375000000e+002	        4.011294	        38.84082
5.5375000000000e+002	         3.94855	        40.45579
5.5390625000000e+002	        3.979839	        40.38493
5.5406250000000e+002	        3.970995	        41.13718
5.5421875000000e+002	        3.941576	        40.97791
5.5437500000000e+002	        3.923287	         40.4404
5.5453125000000e+002	        3.850772	        41.84069
5.5468750000000e+002	        3.817032	        42.30968
5.5484375000000e+002	        3.874212	        42.24246
5.5500000000000e+002	         3.81909	        42.62476
5.5515625000000e+002	        3.833762	        42.63576
5.5531250000000e+002	        3.725997	        42.97571
5.5546875000000e+002	        3.737534	        43.63546
5.5562500000000e+002	        3.703251	         44.1663
5.5578125000000e+002	        3.715948	        43.77166
5.5593750000000e+002	        3.731553	        44.15675
5.5609375000000e+002	        3.736864	        44.18509
5.5625000000000e+002	        3.658581	        41.34009
5.5640625000000e+002	        3.584966	        43.56979
5.5656250000000e+002	          3.5313	         45.1482
5.5671875000000e+002	        3.597057	        44.35452
5.5687500000000e+002	        3.546287	        45.34534
5.5703125000000e+002	         3.48207	        44.29981
5.5718750000000e+002	        3.433784	        45.22735
5.5734375000000e+002	        3.508385	        45.13864
5.5750000000000e+002	        3.402902	        46.34807
5.5765625000000e+002	        3.405524	        47.67265
5.5781250000000e+002	        3.419283	         46.6591
5.5796875000000e+002	        3.445855	        46.58064
5.5812500000000e+002	        3.377897	        46.94124
5.5828125000000e+002	        3.354829	        47.02992
5.5843750000000e+002	        3.354314	        47.30297
5.5859375000000e+002	         3.27442	        47.82614
5.5875000000000e+002	        3.343032	        48.93663
5.5890625000000e+002	        3.332533	        48.22231
5.5906250000000e+002	        3.287369	         48.8097
5.5921875000000e+002	        3.315259	        49.06485
5.5937500000000e+002	        3.280335	        49.05367
5.5953125000000e+002	        3.272063	         48.4298
5.5968750000000e+002	        3.273255	        48.92615
5.5984375000000e+002	        3.242245	        50.42125
5.6000000000000e+002	        3.231622	        49.60154
5.6015625000000e+002	        3.300136	        49.76952
5.6031250000000e+002	        3.304009	        49.37172
5.6046875000000e+002	        3.251786	        51.04992
5.6062500000000e+002	        3.210094	        50.32822
5.6078125000000e+002	        3.230461	        49.66109
5.6093750000000e+002	         3.18141	        50.60248
5.6109375000000e+002	        3.186594	        50.79014
5.6125000000000e+002	        3.257169	        50.68517
5.6140625000000e+002	        3.197017	         50.5036
5.6156250000000e+002	        3.184839	        51.21942
5.6171875000000e+002	        3.207709	        52.18825
5.6187500000000e+002	        3.171588	        50.64793
5.6203125000000e+002	        3.129931	        51.66819
5.6218750000000e+002	        3.151475	        51.33071
5.6234375000000e+002	        3.062244	        50.78248
5.6250000000000e+002	        2.878599	        53.82573
5.6265625000000e+002	        3.100003	        53.01283
5.6281250000000e+002	        3.074754	        54.03588
5.6296875000000e+002	        3.096869	        53.01944
5.6312500000000e+002	        3.063584	        53.01301
5.6328125000000e+002	        3.024479	        53.57898
5.6343750000000e+002	        2.998995	        54.43473
5.6359375000000e+002	        3.024185	        55.16214
5.6375000000000e+002	        3.001834	        55.76714
