Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Magnitude	 Phase

Units:
Hz	(m/s²)(N)	 
4.3406250000000e+002	        1.777455	       -154.7044
4.3421875000000e+002	        1.484789	       -98.07615
4.3437500000000e+002	          1.1159	       -31.01136
4.3453125000000e+002	        1.131628	        50.87173
4.3468750000000e+002	        1.516492	        112.4095
4.3484375000000e+002	        1.794937	        161.0145
4.3500000000000e+002	        1.735724	       -150.5877
4.3515625000000e+002	        1.297578	       -97.00698
4.3531250000000e+002	        1.058315	       -21.25838
4.3546875000000e+002	        1.071088	        57.08939
4.3562500000000e+002	        1.427666	        112.6829
4.3578125000000e+002	         1.71554	         166.106
4.3593750000000e+002	        1.581864	       -150.5924
4.3609375000000e+002	        1.127864	       -93.60796
4.3625000000000e+002	       0.9270923	       -22.20467
4.3640625000000e+002	       0.8874434	        65.03872
4.3656250000000e+002	        1.230193	        118.3991
4.3671875000000e+002	        1.567767	         167.486
4.3687500000000e+002	        1.440643	       -149.3842
4.3703125000000e+002	        1.063516	       -97.55959
4.3718750000000e+002	       0.7399108	        -21.3776
4.3734375000000e+002	       0.9161665	        61.21463
4.3750000000000e+002	        1.221252	        123.5909
4.3765625000000e+002	        1.430284	        171.2845
4.3781250000000e+002	         1.39869	        -140.904
4.3796875000000e+002	        1.023566	       -96.67616
4.3812500000000e+002	       0.7288513	       -27.64591
4.3828125000000e+002	       0.6866814	         76.3148
4.3843750000000e+002	        1.244667	         128.339
4.3859375000000e+002	        1.390895	        168.9095
4.3875000000000e+002	        1.324549	        -147.482
4.3890625000000e+002	       0.9595646	        -105.119
4.3906250000000e+002	       0.4746284	       -13.84502
4.3921875000000e+002	       0.7868792	        65.80577
4.3937500000000e+002	        1.238798	        123.3046
4.3953125000000e+002	        1.314404	        167.2018
4.3968750000000e+002	        1.296691	       -151.1219
4.3984375000000e+002	       0.7806225	       -103.2814
4.4000000000000e+002	       0.5400639	       -19.63306
4.4015625000000e+002	        0.682408	        71.25529
4.4031250000000e+002	        1.087918	        123.6237
4.4046875000000e+002	         1.37409	        169.0376
4.4062500000000e+002	        1.149734	       -157.6184
4.4078125000000e+002	       0.7181726	        -99.6908
4.4093750000000e+002	       0.4205604	       -28.49431
4.4109375000000e+002	       0.6836959	        77.43855
4.4125000000000e+002	         1.12647	        120.3794
4.4140625000000e+002	        1.137077	        167.9192
4.4156250000000e+002	        1.020237	       -145.1063
4.4171875000000e+002	       0.8235397	        -100.518
4.4187500000000e+002	       0.3321138	       -33.97311
4.4203125000000e+002	        0.609854	        88.92304
4.4218750000000e+002	       0.9751993	        129.0202
4.4234375000000e+002	        1.134945	        168.3831
4.4250000000000e+002	        1.035286	       -151.7336
4.4265625000000e+002	       0.5869404	       -108.8622
4.4281250000000e+002	       0.3115714	       -29.08386
4.4296875000000e+002	       0.5469779	        89.12571
4.4312500000000e+002	       0.9487593	        144.7909
4.4328125000000e+002	        1.214738	        174.5974
4.4343750000000e+002	        0.934738	        -152.197
4.4359375000000e+002	       0.5469248	       -98.06526
4.4375000000000e+002	       0.1598277	        19.42803
4.4390625000000e+002	       0.6173352	        106.8192
4.4406250000000e+002	        1.154044	         149.287
4.4421875000000e+002	        1.185609	        176.1213
4.4437500000000e+002	       0.8146446	       -148.9313
4.4453125000000e+002	       0.3342358	       -108.1598
4.4468750000000e+002	       0.2759574	        59.08918
4.4484375000000e+002	       0.7460923	        113.5022
4.4500000000000e+002	        1.044533	         146.481
4.4515625000000e+002	        1.049149	       -173.3673
4.4531250000000e+002	       0.8216935	       -132.6355
4.4546875000000e+002	       0.3312169	       -96.88201
4.4562500000000e+002	       0.2541355	        75.50615
4.4578125000000e+002	       0.7831856	        118.5953
4.4593750000000e+002	        1.043571	        158.1309
4.4609375000000e+002	        1.219201	          -167.9
4.4625000000000e+002	       0.8627166	       -131.9967
4.4640625000000e+002	       0.2253676	       -93.17725
4.4656250000000e+002	       0.3973098	        85.85872
4.4671875000000e+002	       0.8918374	        127.6844
4.4687500000000e+002	        1.030064	        162.7972
4.4703125000000e+002	        1.068276	       -161.6857
4.4718750000000e+002	       0.7241148	       -133.5313
4.4734375000000e+002	      0.09358034	       -17.12321
4.4750000000000e+002	       0.5391635	        81.25735
4.4765625000000e+002	       0.8570641	        127.0883
4.4781250000000e+002	        1.098388	        165.6369
4.4796875000000e+002	       0.9491338	       -159.8069
4.4812500000000e+002	       0.5441783	       -123.8762
4.4828125000000e+002	      0.03725251	       -104.3745
4.4843750000000e+002	       0.6048415	        112.8898
4.4859375000000e+002	       0.8818682	        137.1501
4.4875000000000e+002	       0.9266958	        174.8981
4.4890625000000e+002	       0.7342904	       -165.0059
4.4906250000000e+002	        0.428778	       -130.6346
4.4921875000000e+002	      0.03946956	        96.23038
4.4937500000000e+002	       0.6993728	        127.7287
4.4953125000000e+002	       0.9682377	        142.5122
4.4968750000000e+002	       0.9443483	        174.0966
4.4984375000000e+002	       0.6624011	       -158.4202
4.5000000000000e+002	       0.3822513	       -159.8414
4.5015625000000e+002	       0.3651772	        130.2257
4.5031250000000e+002	       0.6375123	           142.3
4.5046875000000e+002	       0.7889113	        161.5945
4.5062500000000e+002	       0.7620282	       -163.7674
4.5078125000000e+002	       0.3889974	       -146.3197
4.5093750000000e+002	      0.09910186	       -178.9987
4.5109375000000e+002	       0.5166761	         113.331
4.5125000000000e+002	        0.792463	        142.9809
4.5140625000000e+002	       0.7368459	        166.7916
4.5156250000000e+002	       0.6057814	        -167.644
4.5171875000000e+002	       0.1604966	       -159.0937
4.5187500000000e+002	       0.3360211	        117.4142
4.5203125000000e+002	       0.7788043	        124.0419
4.5218750000000e+002	        1.020998	        157.0085
4.5234375000000e+002	       0.9421795	       -173.3365
4.5250000000000e+002	       0.6049673	       -144.7259
4.5265625000000e+002	      0.04168245	        164.2733
4.5281250000000e+002	       0.4960899	         106.128
4.5296875000000e+002	       0.8992724	        134.6385
4.5312500000000e+002	        1.028126	        164.4422
4.5328125000000e+002	       0.9106703	       -163.1178
4.5343750000000e+002	       0.5361094	       -132.7364
4.5359375000000e+002	       0.0533772	        143.6466
4.5375000000000e+002	       0.6834671	         109.984
4.5390625000000e+002	        1.033348	        142.3683
4.5406250000000e+002	        1.036508	        170.3001
4.5421875000000e+002	       0.9515664	       -155.9944
4.5437500000000e+002	       0.5351174	       -117.4736
4.5453125000000e+002	       0.1639285	        100.6495
4.5468750000000e+002	       0.7743254	        111.5337
4.5484375000000e+002	        1.040143	        145.5582
4.5500000000000e+002	        1.139083	        172.6915
4.5515625000000e+002	       0.9541308	        -155.477
4.5531250000000e+002	       0.3058794	       -132.2337
4.5546875000000e+002	       0.4204958	        74.80833
4.5562500000000e+002	       0.7431235	        107.9268
4.5578125000000e+002	        1.029358	        148.8442
4.5593750000000e+002	        1.054638	       -177.2808
4.5609375000000e+002	       0.8093552	       -147.2791
4.5625000000000e+002	       0.2265354	       -76.50442
4.5640625000000e+002	       0.2325805	        72.69973
4.5656250000000e+002	       0.8962117	        128.7268
4.5671875000000e+002	        1.126281	        152.3244
4.5687500000000e+002	        1.086036	       -172.0582
4.5703125000000e+002	       0.8077509	       -140.3256
4.5718750000000e+002	       0.1733313	       -105.1217
4.5734375000000e+002	       0.4919922	          90.805
4.5750000000000e+002	       0.9814827	        130.2763
4.5765625000000e+002	        1.178578	         162.667
4.5781250000000e+002	        1.172352	       -170.8824
4.5796875000000e+002	       0.6481938	       -147.2773
4.5812500000000e+002	       0.2155355	         11.4888
4.5828125000000e+002	        0.523457	        96.71086
4.5843750000000e+002	        1.018809	        127.2446
4.5859375000000e+002	        1.133007	         162.896
4.5875000000000e+002	        1.111389	       -166.3813
4.5890625000000e+002	       0.6524602	       -133.0848
4.5906250000000e+002	       0.2258878	       -3.085638
4.5921875000000e+002	       0.5772738	         90.8742
4.5937500000000e+002	        1.040457	        125.3077
4.5953125000000e+002	        1.228324	        159.1377
4.5968750000000e+002	       0.9714448	        -163.313
4.5984375000000e+002	       0.6636062	        -126.683
4.6000000000000e+002	       0.1585547	       -38.28989
4.6015625000000e+002	       0.6713782	        90.87072
4.6031250000000e+002	        1.066378	        126.3019
4.6046875000000e+002	        1.267509	        159.0914
4.6062500000000e+002	        1.090277	       -163.7637
4.6078125000000e+002	       0.5901046	       -123.4746
4.6093750000000e+002	       0.1905852	       -52.38821
4.6109375000000e+002	       0.6251721	        89.93221
4.6125000000000e+002	        1.170534	        130.0762
4.6140625000000e+002	        1.315284	        155.7287
4.6156250000000e+002	        1.116575	       -168.7675
4.6171875000000e+002	       0.6979323	       -124.2819
4.6187500000000e+002	       0.1449429	       -24.21507
4.6203125000000e+002	       0.7600506	        80.48666
4.6218750000000e+002	        1.268277	        122.1715
4.6234375000000e+002	        1.263163	        156.2334
4.6250000000000e+002	        1.201948	       -166.3258
4.6265625000000e+002	       0.7412546	        -116.807
4.6281250000000e+002	       0.3414949	       -27.62758
4.6296875000000e+002	       0.6978937	        66.35368
4.6312500000000e+002	        1.196318	        120.5806
4.6328125000000e+002	        1.418468	        160.5201
4.6343750000000e+002	        1.264717	       -164.5051
4.6359375000000e+002	       0.8112878	       -122.9874
4.6375000000000e+002	       0.3638693	         -38.196
4.6390625000000e+002	       0.7345914	        74.81299
4.6406250000000e+002	        1.345624	        123.1496
4.6421875000000e+002	        1.540594	        158.9648
4.6437500000000e+002	        1.355017	       -163.3351
4.6453125000000e+002	       0.9604025	       -115.8919
4.6468750000000e+002	       0.3695326	       -36.18209
4.6484375000000e+002	       0.7911031	        68.15659
4.6500000000000e+002	        1.374522	        120.7348
4.6515625000000e+002	        1.693569	        163.1242
4.6531250000000e+002	        1.458279	       -164.0181
4.6546875000000e+002	       0.9774832	       -113.0503
4.6562500000000e+002	       0.4473976	       -13.29238
4.6578125000000e+002	        1.042285	        73.67989
4.6593750000000e+002	        1.458657	         121.818
4.6609375000000e+002	         1.74325	         159.979
4.6625000000000e+002	        1.554028	       -151.8759
4.6640625000000e+002	       0.9873816	        -101.222
4.6656250000000e+002	       0.7287164	       -9.981896
4.6671875000000e+002	       0.9937051	        74.41107
4.6687500000000e+002	        1.629796	        125.6278
4.6703125000000e+002	        1.817652	        168.1181
4.6718750000000e+002	         1.65615	       -151.2207
4.6734375000000e+002	         1.06867	       -95.03902
4.6750000000000e+002	       0.6879464	        1.858849
4.6765625000000e+002	        1.247841	        77.64269
4.6781250000000e+002	        1.757376	        126.7566
4.6796875000000e+002	        1.870027	        174.0331
4.6812500000000e+002	        1.638549	       -145.6961
4.6828125000000e+002	        1.150407	       -82.33938
4.6843750000000e+002	       0.8618379	        8.182374
4.6859375000000e+002	        1.411821	        83.95644
4.6875000000000e+002	        1.926493	        133.3405
4.6890625000000e+002	        1.973152	        175.1625
4.6906250000000e+002	        1.715153	         -141.22
4.6921875000000e+002	        1.018589	       -76.09061
4.6937500000000e+002	        1.031705	        13.88521
4.6953125000000e+002	          1.5052	        87.58027
4.6968750000000e+002	        2.055912	         135.306
4.6984375000000e+002	        2.126538	          179.37
4.7000000000000e+002	        1.679067	       -134.7999
4.7015625000000e+002	        1.117157	       -67.91002
4.7031250000000e+002	        1.095713	        25.04579
4.7046875000000e+002	        1.721309	         87.6316
4.7062500000000e+002	          2.1902	        136.2056
4.7078125000000e+002	        2.074366	       -176.0273
4.7093750000000e+002	        1.739116	       -126.4557
4.7109375000000e+002	        1.065564	       -59.92516
4.7125000000000e+002	        1.208993	        31.81517
4.7140625000000e+002	        1.832001	        94.26955
4.7156250000000e+002	        2.258038	         140.277
4.7171875000000e+002	        2.120674	       -172.1175
4.7187500000000e+002	        1.761737	       -125.1503
4.7203125000000e+002	        1.119003	       -57.79089
4.7218750000000e+002	        1.279035	        40.93809
4.7234375000000e+002	         1.92187	         96.7689
4.7250000000000e+002	        2.274021	         144.453
4.7265625000000e+002	        2.125349	       -171.7408
4.7281250000000e+002	        1.555239	       -121.8831
4.7296875000000e+002	        1.106658	       -42.26166
4.7312500000000e+002	        1.245562	        42.70253
4.7328125000000e+002	        1.993494	        102.8473
4.7343750000000e+002	        2.188343	        147.4697
4.7359375000000e+002	         2.09909	       -167.6702
4.7375000000000e+002	        1.502643	       -116.2716
4.7390625000000e+002	        1.066742	        -36.0538
4.7406250000000e+002	        1.233815	         53.7016
4.7421875000000e+002	        1.929654	        105.1914
4.7437500000000e+002	        2.215723	        152.5352
4.7453125000000e+002	         2.11795	       -162.3552
4.7468750000000e+002	        1.417511	        -116.258
4.7484375000000e+002	       0.8930429	       -29.13848
4.7500000000000e+002	         1.26838	         59.4799
4.7515625000000e+002	        1.902565	        109.5944
4.7531250000000e+002	        2.267371	        155.9841
4.7546875000000e+002	        1.894011	       -161.4007
4.7562500000000e+002	        1.267952	       -110.4305
4.7578125000000e+002	       0.9376138	       -27.06156
4.7593750000000e+002	        1.261118	        68.21173
4.7609375000000e+002	        1.830865	        113.5041
4.7625000000000e+002	        2.021811	        160.4393
4.7640625000000e+002	         1.88841	       -157.6443
4.7656250000000e+002	        1.287707	       -108.3226
4.7671875000000e+002	       0.7972873	       -23.96335
4.7687500000000e+002	        1.243168	        70.27748
4.7703125000000e+002	        1.842243	        118.6958
4.7718750000000e+002	        2.129447	         159.401
4.7734375000000e+002	        1.841321	       -156.6129
4.7750000000000e+002	        1.252097	       -104.4294
4.7765625000000e+002	       0.7812447	       -17.38212
4.7781250000000e+002	        1.298188	        66.38565
4.7796875000000e+002	        1.745332	        118.2469
4.7812500000000e+002	        2.152868	        162.3919
4.7828125000000e+002	        1.852631	        -158.285
4.7843750000000e+002	        1.208418	       -107.5998
4.7859375000000e+002	        0.714853	       -18.20165
4.7875000000000e+002	        1.252978	        60.61409
4.7890625000000e+002	        1.749949	        118.2693
4.7906250000000e+002	        1.962252	        159.0349
4.7921875000000e+002	        1.833271	       -158.9383
4.7937500000000e+002	        1.247544	       -106.1664
4.7953125000000e+002	       0.8032603	       -21.38717
4.7968750000000e+002	        1.266472	        61.40096
4.7984375000000e+002	        1.741111	        117.8428
4.8000000000000e+002	        2.117667	        159.6925
4.8015625000000e+002	        1.878239	         -158.12
4.8031250000000e+002	        1.274821	       -112.0524
4.8046875000000e+002	       0.8489369	       -21.75421
4.8062500000000e+002	        1.250752	        65.04461
4.8078125000000e+002	        1.846509	        115.3008
4.8093750000000e+002	        2.081853	        154.5376
4.8109375000000e+002	        1.858889	       -155.4628
4.8125000000000e+002	        1.417731	       -108.7125
4.8140625000000e+002	       0.8728284	       -25.68378
4.8156250000000e+002	        1.299534	        61.85362
4.8171875000000e+002	        1.919063	        112.5882
4.8187500000000e+002	        2.254812	        159.8145
4.8203125000000e+002	        2.092588	       -155.1204
4.8218750000000e+002	        1.362603	       -105.3857
4.8234375000000e+002	        1.044248	       -18.64206
4.8250000000000e+002	         1.34331	        63.41816
4.8265625000000e+002	        2.061502	        115.5834
4.8281250000000e+002	        2.386034	        159.2254
4.8296875000000e+002	        2.163674	       -152.4661
4.8312500000000e+002	        1.572603	       -104.9433
4.8328125000000e+002	       0.9667397	       -12.44106
4.8343750000000e+002	         1.53576	        65.78987
4.8359375000000e+002	        2.268225	        118.3463
4.8375000000000e+002	        2.448025	        162.6709
4.8390625000000e+002	        2.242122	       -150.2953
4.8406250000000e+002	        1.565853	       -97.98312
4.8421875000000e+002	        1.041651	       -3.779893
4.8437500000000e+002	        1.787316	        68.31091
4.8453125000000e+002	        2.412712	        121.1439
4.8468750000000e+002	         2.48761	        165.6993
4.8484375000000e+002	        2.193092	       -145.2188
4.8500000000000e+002	        1.521078	       -91.03349
4.8515625000000e+002	        1.148452	        4.381262
4.8531250000000e+002	        1.841991	        74.14314
4.8546875000000e+002	        2.503734	        125.7065
4.8562500000000e+002	        2.482114	        170.0676
4.8578125000000e+002	        2.047079	        -140.606
4.8593750000000e+002	        1.617545	       -78.36671
4.8609375000000e+002	        1.274023	        4.628623
4.8625000000000e+002	        1.851946	        77.40128
4.8640625000000e+002	        2.450526	        130.9173
4.8656250000000e+002	        2.565254	        178.4987
4.8671875000000e+002	        2.165194	       -135.6968
4.8687500000000e+002	        1.406494	       -74.37987
4.8703125000000e+002	        1.292862	         18.5619
4.8718750000000e+002	         1.94894	        85.59019
4.8734375000000e+002	        2.463595	        136.6184
4.8750000000000e+002	        2.544415	        179.7659
4.8765625000000e+002	        1.992413	       -129.9753
4.8781250000000e+002	        1.324822	       -66.21664
4.8796875000000e+002	        1.302035	         23.7698
4.8812500000000e+002	        1.916762	        90.63936
4.8828125000000e+002	        2.441448	        140.3961
4.8843750000000e+002	        2.428748	       -176.0849
4.8859375000000e+002	        1.873469	       -129.7585
4.8875000000000e+002	         1.27061	       -54.25146
4.8890625000000e+002	        1.357889	        30.88403
4.8906250000000e+002	        1.976109	        95.90826
4.8921875000000e+002	        2.350412	        141.9433
4.8937500000000e+002	        2.213192	       -171.1822
4.8953125000000e+002	        1.760233	       -122.6918
4.8968750000000e+002	        1.167806	       -55.89745
4.8984375000000e+002	         1.30519	        35.30421
4.9000000000000e+002	        1.716025	        98.74908
4.9015625000000e+002	        2.211676	        149.6009
4.9031250000000e+002	        2.266838	       -168.5695
4.9046875000000e+002	        1.681888	       -124.7217
4.9062500000000e+002	        0.999415	       -57.14946
4.9078125000000e+002	        1.140941	        37.65727
4.9093750000000e+002	        1.773353	        106.4412
4.9109375000000e+002	        2.178286	         147.199
4.9125000000000e+002	        2.182419	       -171.4622
4.9140625000000e+002	        1.542225	       -126.3732
4.9156250000000e+002	       0.9137007	       -58.98691
4.9171875000000e+002	       0.9138361	        44.83195
4.9187500000000e+002	        1.720678	        105.4181
4.9203125000000e+002	        2.211082	        145.7239
4.9218750000000e+002	        2.090152	       -173.2344
4.9234375000000e+002	        1.496889	       -133.1762
4.9250000000000e+002	       0.8271444	       -60.76357
4.9265625000000e+002	       0.7661402	        48.45996
4.9281250000000e+002	        1.705699	        101.0844
4.9296875000000e+002	          2.2142	        144.3747
4.9312500000000e+002	        2.085353	       -178.7229
4.9328125000000e+002	         1.48266	       -132.9621
4.9343750000000e+002	       0.7923918	       -70.96893
4.9359375000000e+002	       0.8141575	        35.99443
4.9375000000000e+002	        1.631907	        103.4107
4.9390625000000e+002	        2.076705	        143.2233
4.9406250000000e+002	        2.089321	       -175.8118
4.9421875000000e+002	         1.67532	       -137.7276
4.9437500000000e+002	       0.9200266	       -75.21458
4.9453125000000e+002	       0.8244035	         37.0605
4.9468750000000e+002	        1.544998	        100.0381
4.9484375000000e+002	        2.168545	        144.3282
4.9500000000000e+002	        2.169865	       -178.0041
4.9515625000000e+002	         1.70728	       -135.0188
4.9531250000000e+002	       0.9162465	       -72.80538
4.9546875000000e+002	       0.8561468	        36.14353
4.9562500000000e+002	         1.70232	        102.8444
4.9578125000000e+002	        2.285223	        142.5397
4.9593750000000e+002	        2.166646	       -175.0821
4.9609375000000e+002	        1.739017	        -127.748
4.9625000000000e+002	        1.163808	        -70.7142
4.9640625000000e+002	       0.9455782	        41.29102
4.9656250000000e+002	        1.771433	        101.9492
4.9671875000000e+002	        2.347418	        148.1643
4.9687500000000e+002	        2.370188	        -171.991
4.9703125000000e+002	        1.948247	       -127.2758
4.9718750000000e+002	        1.158137	       -56.13982
4.9734375000000e+002	        1.199901	        39.57118
4.9750000000000e+002	         1.94759	        103.7354
4.9765625000000e+002	        2.445327	        151.8967
4.9781250000000e+002	         2.47493	       -163.9709
4.9796875000000e+002	        2.040985	       -120.8009
4.9812500000000e+002	         1.19177	       -52.55271
4.9828125000000e+002	        1.237569	        47.82743
4.9843750000000e+002	         2.13114	        110.5111
4.9859375000000e+002	        2.652827	        155.5702
4.9875000000000e+002	        2.675668	       -161.8776
4.9890625000000e+002	        2.035561	       -113.3388
4.9906250000000e+002	        1.207446	       -41.95112
4.9921875000000e+002	        1.395537	        53.85852
4.9937500000000e+002	        2.234949	        113.3173
4.9953125000000e+002	        2.755635	        158.9975
4.9968750000000e+002	        2.654245	       -157.2592
4.9984375000000e+002	         1.98193	       -109.1369
5.0000000000000e+002	         1.13283	       -35.70416
5.0015625000000e+002	        1.455045	        61.39525
5.0031250000000e+002	        2.354713	        118.8375
5.0046875000000e+002	        2.753733	        164.5978
5.0062500000000e+002	        2.637618	       -153.1509
5.0078125000000e+002	        1.919854	       -104.9315
5.0093750000000e+002	       0.9980724	       -24.56575
5.0109375000000e+002	        1.437194	        72.19227
5.0125000000000e+002	         2.49193	        123.6164
5.0140625000000e+002	         2.70992	        166.5103
5.0156250000000e+002	        2.569335	       -151.4671
5.0171875000000e+002	        1.802456	       -99.45877
5.0187500000000e+002	       0.9229915	         -24.915
5.0203125000000e+002	         1.42018	        82.86151
5.0218750000000e+002	        2.484627	         129.084
5.0234375000000e+002	        2.695373	        171.9491
5.0250000000000e+002	        2.497638	       -148.1387
5.0265625000000e+002	        1.567803	       -100.6313
5.0281250000000e+002	       0.7417285	       -2.613587
5.0296875000000e+002	        1.469623	        88.82353
5.0312500000000e+002	        2.370636	        134.8687
5.0328125000000e+002	        2.588262	        174.9854
5.0343750000000e+002	        2.353623	       -144.7247
5.0359375000000e+002	        1.378574	        -104.059
5.0375000000000e+002	       0.6305144	        3.760182
5.0390625000000e+002	        1.458591	        100.0995
5.0406250000000e+002	        2.352009	        140.1471
5.0421875000000e+002	        2.532363	        177.4268
5.0437500000000e+002	        2.111367	       -141.6667
5.0453125000000e+002	        1.183245	       -102.2568
5.0468750000000e+002	        0.503063	        1.926551
5.0484375000000e+002	        1.374317	        110.9831
5.0500000000000e+002	        2.343511	        147.1656
5.0515625000000e+002	        2.537548	       -179.0403
5.0531250000000e+002	        2.111177	       -145.7363
5.0546875000000e+002	        1.094338	       -101.8477
5.0562500000000e+002	       0.3178125	        41.52193
5.0578125000000e+002	        1.412125	        112.2604
5.0593750000000e+002	        2.327767	         149.974
5.0609375000000e+002	        2.570398	       -179.6347
5.0625000000000e+002	        2.026022	       -145.2426
5.0640625000000e+002	        1.130279	         -107.32
5.0656250000000e+002	       0.2517479	        48.98566
5.0671875000000e+002	        1.398447	        114.2392
5.0687500000000e+002	        2.207418	        149.5045
5.0703125000000e+002	        2.407306	       -178.3084
5.0718750000000e+002	        2.079859	       -144.8036
5.0734375000000e+002	        1.099808	       -109.3904
5.0750000000000e+002	         0.15248	        33.32601
5.0765625000000e+002	        1.253154	        116.4072
5.0781250000000e+002	        2.177624	        152.1703
5.0796875000000e+002	        2.321879	       -177.8671
5.0812500000000e+002	        2.092492	       -144.2226
5.0828125000000e+002	        1.309124	        -112.957
5.0843750000000e+002	       0.1100926	        103.1066
5.0859375000000e+002	        1.295599	        121.3909
5.0875000000000e+002	        2.215479	        152.0611
5.0890625000000e+002	        2.492599	       -176.7877
5.0906250000000e+002	        2.211081	       -147.8914
5.0921875000000e+002	        1.091894	       -113.5496
5.0937500000000e+002	      0.08528509	        49.92455
5.0953125000000e+002	        1.362241	        125.9668
5.0968750000000e+002	        2.234322	        154.2061
5.0984375000000e+002	        2.592931	       -176.4463
5.1000000000000e+002	        2.159783	       -148.0113
5.1015625000000e+002	        1.141011	       -116.1461
5.1031250000000e+002	       0.2073942	        122.6495
5.1046875000000e+002	        1.496355	        124.3889
5.1062500000000e+002	        2.329599	        153.9677
5.1078125000000e+002	        2.644119	       -174.7177
5.1093750000000e+002	        2.240545	       -147.8205
5.1109375000000e+002	        1.088416	       -126.5734
5.1125000000000e+002	        0.362755	        111.9172
5.1140625000000e+002	        1.621803	        126.8335
5.1156250000000e+002	        2.363057	        155.8754
5.1171875000000e+002	         2.64541	       -173.1589
5.1187500000000e+002	        2.183367	       -145.3036
5.1203125000000e+002	        0.983299	       -123.7745
5.1218750000000e+002	       0.4409118	         127.335
5.1234375000000e+002	        1.784783	        133.3334
5.1250000000000e+002	        2.537485	        160.5047
5.1265625000000e+002	        2.771236	       -170.0107
5.1281250000000e+002	        2.098162	       -147.1324
5.1296875000000e+002	       0.9128856	       -127.2791
5.1312500000000e+002	       0.6316459	        135.4687
5.1328125000000e+002	        1.910785	        140.1885
5.1343750000000e+002	        2.771847	        165.5016
5.1359375000000e+002	        2.815418	       -168.9318
5.1375000000000e+002	        2.169346	       -145.7885
5.1390625000000e+002	       0.9035646	       -142.9718
5.1406250000000e+002	       0.9080129	        136.3842
5.1421875000000e+002	        2.107079	          142.94
5.1437500000000e+002	        2.868644	        167.0903
5.1453125000000e+002	        2.749228	       -170.1564
5.1468750000000e+002	        2.084544	       -146.9403
5.1484375000000e+002	       0.8546358	       -155.2136
5.1500000000000e+002	        1.049505	        139.6927
5.1515625000000e+002	        2.253435	        148.4217
5.1531250000000e+002	        2.915309	        171.1239
5.1546875000000e+002	        2.726838	       -168.4559
5.1562500000000e+002	        1.902165	       -151.1182
5.1578125000000e+002	       0.7772992	       -162.5194
5.1593750000000e+002	         1.25103	        144.2917
5.1609375000000e+002	        2.346968	        153.1791
5.1625000000000e+002	        2.826099	        174.5271
5.1640625000000e+002	        2.651798	       -164.1193
5.1656250000000e+002	        1.917343	       -153.7393
5.1671875000000e+002	       0.9836295	       -173.9053
5.1687500000000e+002	        1.449756	        149.1336
5.1703125000000e+002	        2.422806	        157.5874
5.1718750000000e+002	        2.812402	        174.7623
5.1734375000000e+002	        2.530431	       -165.3261
5.1750000000000e+002	        1.840352	       -152.4193
5.1765625000000e+002	        1.258994	       -170.1652
5.1781250000000e+002	        1.728315	        153.5365
5.1796875000000e+002	          2.5065	        162.1693
5.1812500000000e+002	        2.904977	        175.9714
5.1828125000000e+002	        2.564657	       -168.2119
5.1843750000000e+002	        1.876441	       -160.7822
5.1859375000000e+002	        1.337018	        178.0648
5.1875000000000e+002	        1.848499	        160.4496
5.1890625000000e+002	        2.511951	        164.0598
5.1906250000000e+002	        2.843962	        177.5708
5.1921875000000e+002	        2.517669	       -170.3977
5.1937500000000e+002	         1.98774	       -166.3108
5.1953125000000e+002	        1.559095	        177.3844
5.1968750000000e+002	        2.005767	        162.5939
5.1984375000000e+002	        2.631429	        167.8013
5.2000000000000e+002	        2.794661	        176.7692
5.2015625000000e+002	        2.587121	       -174.3099
5.2031250000000e+002	        2.024944	       -169.8785
5.2046875000000e+002	        1.814322	        175.4578
5.2062500000000e+002	        2.116577	        165.1753
5.2078125000000e+002	        2.666213	         169.237
5.2093750000000e+002	        2.817298	        177.3306
5.2109375000000e+002	        2.639322	       -175.1841
5.2125000000000e+002	        2.232066	       -177.3404
5.2140625000000e+002	        1.970314	        179.2613
5.2156250000000e+002	        2.346979	        172.2854
5.2171875000000e+002	        2.713932	        171.8516
5.2187500000000e+002	        2.914512	         179.317
5.2203125000000e+002	        2.719212	       -174.4696
5.2218750000000e+002	        2.574563	       -178.4423
5.2234375000000e+002	        2.317248	         175.944
5.2250000000000e+002	        2.536355	        173.5106
5.2265625000000e+002	        2.925348	        176.7255
5.2281250000000e+002	        2.971895	          177.93
5.2296875000000e+002	        2.835616	       -179.2332
5.2312500000000e+002	        2.760995	        179.9122
5.2328125000000e+002	        2.670257	        178.8947
5.2343750000000e+002	        2.816451	        175.5986
5.2359375000000e+002	         2.91434	        175.6937
5.2375000000000e+002	        3.163406	        179.3453
5.2390625000000e+002	        3.055551	        179.2968
5.2406250000000e+002	        3.093542	        -179.393
5.2421875000000e+002	        3.036361	        178.5802
5.2437500000000e+002	        3.097336	        177.8703
5.2453125000000e+002	        3.219665	        177.1532
5.2468750000000e+002	        3.159246	        177.7909
5.2484375000000e+002	        3.305812	        179.4215
5.2500000000000e+002	        3.306725	        179.1957
5.2515625000000e+002	        3.403014	        -179.432
5.2531250000000e+002	         3.47912	       -179.4972
5.2546875000000e+002	        3.403916	        178.8136
5.2562500000000e+002	        3.549483	        177.2616
5.2578125000000e+002	        3.675731	        177.6086
